source,name,alias,isni,type,lat,lon,country,alpha2
http://www.wikidata.org/entity/Q18110129,Baliapara High School And College,,,university,23.8235,89.1065,Bangladesh,BD
http://www.wikidata.org/entity/Q805122,Ball State University,BSU; Ball U; Digital Media Repository; Universidad Ball State; ボール州立大学; Ball State University; Ball State University,,university,40.1983,-85.4089,United States,US
http://www.wikidata.org/entity/Q3151718,Balseiro Institute,Balseiro,,university,-41.16583333,-71.44416667,Argentina,AR
http://www.wikidata.org/entity/Q4076909,Baltic International Academy,Baltic Russian Institute; Baltijas Krievu institūts; BSA; Балтийская Международная Академия,,university,56.9378,24.1558,Latvia,LV
http://www.wikidata.org/entity/Q565742,Baltic University,,,university,53.6431,9.78667,Germany,DE
http://www.wikidata.org/entity/Q824493,Banat University of Agricultural Sciences and Veterinary Medicine,Universite des sciences agricoles du Banat; Universitatea de Ştiinţe Agricole şi Medicină Veterinară a Banatului; Universitatea de Științe Agricole și Medicină Veterinară a Banatului; Universitatea de Ştiinţe Agricole şi Medicină Veterinară a Banatului din Timişoara; USAMVBT; USAMVBT,,university,45.782676,21.216778,Romania,RO
http://www.wikidata.org/entity/Q4855002,Bangabandhu Sheikh Mujibur Rahman Science and Technology University,,,university,22.9661,89.8171,Bangladesh,BD
http://www.wikidata.org/entity/Q4855004,Bangabandhu Textile Engineering College,,,university,24.3759,89.9693,Bangladesh,BD
http://www.wikidata.org/entity/Q3519221,Bangalore University,BU; बंगलुरु विश्वविद्यालय; బెంగుళూరు యూనివర్సిటీ,,university,12.938775,77.50318056,India,IN
http://www.wikidata.org/entity/Q806480,Bangkok University,ม.กรุงเทพ; วิทยาลัยกรุงเทพ; หอสมุดสุรัตน์ โอสถานุเคราะห์,,university,13.71141667,100.58190833,Thailand,TH
http://www.wikidata.org/entity/Q4855238,Bangkokthonburi University,มหาวิทยาลัยกรุงเทพธนบุรี วิทยาเขตจอมทอง; วิทยาลัยกรุงเทพธนบุรี,,university,13.766522,100.346503,Thailand,TH
http://www.wikidata.org/entity/Q4855260,Bangladesh Agricultural Research Institute,,,university,24.369122,88.66175,Bangladesh,BD
http://www.wikidata.org/entity/Q4855264,Bangladesh Agricultural University,Bangladesh agricultural university; Bangladesh Agricultural University; Bangladesh Agriculture University,,university,24.722,90.4267,Bangladesh,BD
http://www.wikidata.org/entity/Q4855286,Bangladesh College of Physicians and Surgeons,,,university,23.7775,90.3988,Bangladesh,BD
http://www.wikidata.org/entity/Q4855292,Bangladesh Computer Society,,,university,22.808409,89.556247,Bangladesh,BD
http://www.wikidata.org/entity/Q19358493,"Bangladesh Home Economics College, Dhaka",,,university,23.7529,90.3875,Bangladesh,BD
http://www.wikidata.org/entity/Q4855322,Bangladesh Islami University,,,university,23.7212,90.4287,Bangladesh,BD
http://www.wikidata.org/entity/Q18356484,Bangladesh Sweden Polytechnic Institute,,,university,22.505678,92.211985,Bangladesh,BD
http://www.wikidata.org/entity/Q4855389,Bangladesh University,ইনডিপেন্ডেন্ট ইউনিভার্সিটি; Bangladesh University,,university,23.7629,90.3674,Bangladesh,BD
http://www.wikidata.org/entity/Q4855390,Bangladesh University of Business and Technology,ইনডিপেন্ডেন্ট ইউনিভার্সিটি; Bangladesh university of business and technology; Bangladesh University of Business and Technology; বাংলাদেশ ব্যবসায় ও প্রযুক্তি বিশ্ববিদ্যালয়,,university,23.8065,90.3522,Bangladesh,BD
http://www.wikidata.org/entity/Q506330,Bangladesh University of Engineering and Technology,"আহসানউল্লাহ ইঞ্জিনিয়ারিং কলেজ; পানি সম্পদ কৌশল বিভাগ, বাংলাদেশ প্রকৌশল বিশ্ববিদ্যালয়; বাংলাদেশ প্রকৌশল এবং প্রযুক্তি বিশ্ববিদ্যালয়; বুয়েট; BUET",,university,23.726996,90.392858,Bangladesh,BD
http://www.wikidata.org/entity/Q4855391,Bangladesh University of Textiles,College of Textile Engineering and Technology,,university,23.7604,90.4001,Bangladesh,BD
http://www.wikidata.org/entity/Q790029,Bangor University,"Bangor University; Bangorská universita; Coleg Prifysgol Cymru, Bangor; Coleg Prifysgol Gogledd Cymru; Prifysgol Cymru Bangor; Prifysgol Cymru, Bangor; Universidad de bangor; Bangorreko Unibertsitatea; Bangor University; Бангорський Університет; 班格爾大學; バンガー大学; バンゴア大学; University College of North Wales; University of Wales at Bangor",,university,53.2289,-4.1301,United Kingdom,GB
http://www.wikidata.org/entity/Q4856328,Banking University of Ho Chi Minh City,Đại học Ngân hàng Thành phố Hồ Chí Minh,,university,10.8584,106.763,Vietnam,VN
http://www.wikidata.org/entity/Q1124657,Bar-Ilan University,جامعه بار إيلان; Bar Ilanova univerzita; Univerzita Bar Ilan; Bar-Ilan University; Universität Bar-Ilan; Bar Ilan University; Universidad Bar Ilan; Universidad de Bar-Ilan; دانشگاه بارایلان; دانشگاه مذهبی برایلان; Bar Ilan; Bar-Ilan; Université Bar Ilan; Universite Bar-Ilan; Université de Bar Ilan; Université de Bar-Ilan; אוניברסיטה בר-אילן; אוניברסיטת בר אילן; Bar-Ilan University; Universitas Bar-Ilan; バル・イラン大学; Bar Ilan Universiteit; Bar-Ilan; Bar-Ilan Universiteit; Bar-Ilan University; Bar-Ilan-universiteit; Universidade bar ilan; Бар-Иланский университет; Университет Бар-Илан; Университет Бар-Илана; Университет им. Бар-Илана,,university,32.067777777778,34.8425,Israel,IL
http://www.wikidata.org/entity/Q946573,Baranovichi State University,,,university,53.124642,26.039899,Belarus,BY
http://www.wikidata.org/entity/Q4860796,Barisal Polytechnic Institute,,,university,22.697675,90.361302,Bangladesh,BD
http://www.wikidata.org/entity/Q809106,Barry University,生死邊緣,,university,25.878836111111,-80.197269444444,United States,US
http://www.wikidata.org/entity/Q4080163,Bashkir State Agrarian University,Башкирский Государственный Аграрный Университет; Башкирский сельскохозяйственный институт; БГАУ; БСХИ; Başkurt Devlet Tarım Üniversitesi <br /> veya '''Yükseköğretim Mesleki Eğitim Federal Devlet Bütçe Eğitim Kurumu <br /> « Başkurt Devlet Üniversitesi»''',,university,55.8575,37.691943888889,Russia,RU
http://www.wikidata.org/entity/Q4868388,Bastyr University,,,university,47.7304,-122.253,United States,US
http://www.wikidata.org/entity/Q810771,Bates College,Bates; Bates college; Batesin yliopisto; ベイツカレッジ; Bates college; Bates college; Bates college,,university,44.105555555556,-70.204166666667,United States,US
http://www.wikidata.org/entity/Q3091754,Bath Spa University,Bath College of Higher Education; Bath Spa University College; Universite de Bath Spa,,university,51.375555555556,-2.4383333333333,United Kingdom,GB
http://www.wikidata.org/entity/Q6859802,Batman University,,,university,37.78893889,41.06496667,Turkey,TR
http://www.wikidata.org/entity/Q1155788,Batumi State Maritime Academy,ბსსა,,university,41.646983,41.621786,Georgia,GE
http://www.wikidata.org/entity/Q573975,Bauhaus University,"Bauhaus Universität Weimar; Bauhaus-Universität; Hochschule für Architektur und Bauwesen Weimar; Hochschule für Baukunst und Bildende Künste Weimar; Hochschulen für Baukunst, bildende Künste und Handwerk Weimar; Staatliche Hochschulen für Baukunst, bildende Künste und Handwerk Weimar; Weimarer Hochschule für Bildende Kunst; Bauhaus-Universitat Weimar; 包豪斯大學; ヴァイマール建築大学",,university,50.9745,11.3291,Germany,DE
http://www.wikidata.org/entity/Q1472245,Bauman Moscow State Technical University,"Московски държавен технически университет ""Бауман""; MSTU; Moskovan teknillinen yliopisto N.E.Bauman; BMSTU; Universite Technique d'Etat de Moscou; Université technique d'état de moscou; Université technique d'État de Moscou - Ecole Bauman; Université technique d'État moscovite; Université technique d'État moscovite Bauman; Université technique de Moscou; Bauman MSTU; MSTU; MSTU Bauman; Staats-Technische Universiteit van Moskou; Бауманка; ИМТУ; МВТУ им. Н.Э. Баумана; МВТУ имени Баумана; МВТУ имени Н. Э. Баумана; МГТУ; МГТУ им. Баумана; МГТУ им. Н. Э. Баумана; МГТУ им. Н.Э. Баумана; МГТУ имени Баумана; Московский государственный технический университет им. Н. Э. Баумана; Московский механико-машиностроительный институт им. Н. Э. Баумана; Московский механико-машиностроительный институт имени Н. Э. Баумана; Московское высшее техническое училище имени Баумана; Московское высшее техническое училище имени Н. Э. Баумана; Вище технічне училище імені Баумана; МВТУ; МВТУ ім. Баумана; МВТУ ім. М.Баумана; МДТУ; МДТУ ім. Баумана; Московський державний технічний університет імені М. Е. Баумана; Đại học Kỹ thuật Bau-man; Đại học Kỹ thuật Moskva Bau-man; Đại học Kỹ thuật Quốc gia Bau-man; Đại học kỹ thuật quốc gia mang tên Bauman; Đại học Tổng hợp Kỹ thuật Moskva; Đại học Tổng hợp Kỹ thuật Quốc gia Moskva; Đại học Tổng hợp Kỹ thuật Quốc gia Moskva mang tên Bau man; 包曼工学院; 鲍曼工学院; 鲍曼莫斯科国立理工大学; 鲍曼高等工业学院; バウマン・モスクワ工科大学; バウマンモスクワ高等技術学校; バウマン記念モスクワ国立工科大学; N.E.バウマン記念モスクワ国立工科大学; バウマン名称モスクワ技術大学",0000 0001 0405 5955,university,55.765833333333,37.684722222222,Russia,RU
http://www.wikidata.org/entity/Q3511498,Bayero University Kano,Bayero University,,university,11.98055556,8.47944444,Nigeria,NG
http://www.wikidata.org/entity/Q4874546,Baykal State University,Иркутский институт народного хозяйства; Факультет мировой экономики БГУЭП; Факультет Мировой Экономики БГУЭП; Факультет экономики предприятия и предпринимательской деятельности БГУЭП; БГУ,,university,52.28055556,104.2827778,Russia,RU
http://www.wikidata.org/entity/Q4874603,Baylor Law School,,,university,31.5545,-97.1154,United States,US
http://www.wikidata.org/entity/Q812573,Baylor University,Baylor Institute for Faith and Learning; Université de Baylor; Università di Baylor; Waco University; Uniwersytet Baylor; Baylor University; Universidade de baylor; Universidade de Baylor; Baylor University; Бэйлорский университет; 贝勒大学; ベイラー・ロースクール,0000 0001 2111 2894,university,31.5472,-97.1139,United States,US
http://www.wikidata.org/entity/Q170171,Başkent University,Başkent University; Başkent-universitetet; Başkent Üniversitesi; Universidade Baskent; Universidade de Başkent,,university,39.8875,32.653889,Turkey,TR
http://www.wikidata.org/entity/Q4880622,Begum Gulchemonara Trust University,ইনডিপেন্ডেন্ট ইউনিভার্সিটি; Begum Gulchemonara Trust University; বেগম গুলশেনার ট্রাস্ট ইউনিভার্সিটি,,university,22.360157,91.827651,Bangladesh,BD
http://www.wikidata.org/entity/Q4880626,"Begumgonj Textile Engineering College, Noakhali",,,university,22.942645,91.105499,Bangladesh,BD
http://www.wikidata.org/entity/Q2299797,Beihang University,Beihang-Universität; École centrale de Pékin; Universität für Raum- und Luftfahrt Peking; Beihang; BUAA; Université Beihang; Universite d'aeronautique et d'astronautique de Pekin; Пекинский университет авиации и космонавтики; Buaa; 北京航空学院; 北京航空航天大學,,university,39.98,116.34083333333,China,CN
http://www.wikidata.org/entity/Q1144682,Beijing Foreign Studies University,Beijing Foreign Studies Universitet; Beijing Foreign Studies University; Beijinger Fremdsprachenuniversität; Fremdspracheninstitut Beijing; Fremdsprachenuniversität Beijing; Fremdsprachenuniversität Peking; Beijing Foreign Studies University; Universidad de Estudios Extranjeros; Universidad de Estudios Extranjeros de Pekin; Universidad de Lenguas Extranjeras de Pekin; 北京外国語学院; Beijing universitet for utenlandsstudier; Beijing Waigoyu Daxue; Beiwai; Beijings Institut för Främmande Språk; BFSU; 北京俄語學院; 北京外国语学校; 北京外国语学院; 北外; 华北大学二部; 延安外国语学校,,university,39.954166666667,116.30416666667,China,CN
http://www.wikidata.org/entity/Q957715,Beijing Information Science & Technology University,,,university,40.03722222,116.34027778,China,CN
http://www.wikidata.org/entity/Q4881146,Beijing Institute of Petrochemical Technology,Học viện lọc hóa dầu Bắc Kinh; BIPT,,university,39.74596,116.31959,China,CN
http://www.wikidata.org/entity/Q23101,Beijing Institute of Technology,Beijing Institute of Technology; BIT; Institut technologique de Pékin; 北京工业学院; 北京理工大学,,university,39.957777777778,116.30833333333,China,CN
http://www.wikidata.org/entity/Q233300,Beijing International Studies University,北京第二外国語学院,,university,39.909286,116.557699,China,CN
http://www.wikidata.org/entity/Q4587760,Beijing Jiaotong University,交通大学北京学校; Beijing Jiaotong-universitet; 北京交大; 北京铁道学院; 北方交通大学,,university,40.000555555556,116.32611111111,China,CN
http://www.wikidata.org/entity/Q549697,Beijing Language and Culture University,Beiyu; Beijing Language and Culture University; BLCU; Pekinger Sprachen Universität; Sprachen- und Kultur-Universität Peking; Beijing Language and Culture University; Blcu; BLCU; 北京言語大学; 北京語言学院; 北京語言文化大学; 語言学院; 베이징 어언 대학; 베이징 어언대학; 베이징 언어 대학; 베이징 위옌 대학; 북경어언대학; 北京語言大學; 北京语言学院; 語言大學; 語言大學,,university,39.993333333333,116.33777777778,China,CN
http://www.wikidata.org/entity/Q1604022,Beijing Normal University,Pekin Universiteti,,university,39.957222222222,116.3625,China,CN
http://www.wikidata.org/entity/Q4881177,Beijing People's Police College,北京人民警察学院; 北京人民警察學院; 北京市人民警察学校; 北京市人民警察學校; 北京市公安学校; 北京市公安學校; 北平市人民政府公安局公安学校; 北平市人民政府公安局公安學校,,university,40.249649,116.172592,China,CN
http://www.wikidata.org/entity/Q3551745,Beijing Sport University,北京体育学院,,university,40.0299048,116.3192935,China,CN
http://www.wikidata.org/entity/Q2496210,Beijing University of Chemical Technology,BUCT; 北京化工学院,,university,39.968888888889,116.41527777778,China,CN
http://www.wikidata.org/entity/Q4881206,Beijing University of Civil Engineering and Architecture,北京建筑大学,,university,39.934,116.336,China,CN
http://www.wikidata.org/entity/Q835779,Beijing University of International Business and Economics,UIBE; University of International Business and Economics; Beijing Institute of Foreign Trade; UIBE; 外经贸; 对外经贸大学; 经贸大; 经贸大学; 贸大,,university,39.9792,116.421,China,CN
http://www.wikidata.org/entity/Q4881210,Beijing University of Posts and Telecommunications,北京邮电学院; 北邮,,university,39.9598,116.352,China,CN
http://www.wikidata.org/entity/Q1674548,Beijing University of Technology,,,university,39.87111111,116.4775,China,CN
http://www.wikidata.org/entity/Q2778441,Beirut Arab University,جامعة بيروت; جامعة بيروت العربية; جامعه بيروت العربيه; Đại học Beirut Arab,,university,33.8733,35.4969,Lebanon,LB
http://www.wikidata.org/entity/Q2385041,Belarusian Agricultural Academy,Горацкая сельгаспадарчая акадэмія; Горацкі інстытут; Горы-Горацкі земляробчы інстытут; Горы-Горацкі сельскагаспадарчы інстытут; БДСГА; Беларуская сельскагаспадарчая акадэмія; Беларускі сельскагаспадарчы інстытут; БСГА; БСГІ; Горацкі сельскагаспадарчы інстытут; Горы-Горацкі земляробчы інстытут; Białoruska Akademia Rolnicza w Horkach; Białoruska Państwowa Akademia Gospodarki Wiejskiej; Белорусская государственная сельскохозяйственная академия; Горыгорецкий земледельческий институт; Горыгорецкое земледельческое училище; БГСХА; Горыгорецкая земледельческая школа; БДСГА; Беларуская сельскагаспадарчая акадэмія; БСГА,,university,54.296388888889,30.989166666667,Belarus,BY
http://www.wikidata.org/entity/Q815268,Belarusian National Technical University,Беларускі дзяржаўны палітэхнічны інстытут; Беларускі нацыянальны тэхнічны універсітэт; Беларускі палітэхнічны інстытут; Беларускі політэхнічны інстытут; БНТУ; БПІ; БДПА; Беларуская дзяржаўная політэхнічная акадэмія; Беларускі Нацыянальны Тэхнічны Ўнівэрсытэт; Беларускі палітэхнічны інстытут; Беларускі політэхнічны інстытут; БНТУ; БПІ; Weissrussische Nationale Technische Universität; Weißrussische Nationale Technische Universität; БГПА; БГПИ — БГПА — БНТУ; Белорусская государственная политехническая академия; Белорусский государственный политехнический институт; Белорусский политехнический институт; Белорусский политехнический институт им. И. В. Сталина; БНТУ; Мінський політехнічний інститут,,university,53.92083333,27.59277778,Belarus,BY
http://www.wikidata.org/entity/Q1975956,Belarusian State Academy of Arts,Беларуская акадэмія мастацтваў; Беларускі дзяржаўны тэатральна-мастацкі інстытут; Беларускі дзяржаўны тэатральны інстытут; Беларускі тэатральна-мастацкі інстытут; Мінскі мастацкі інстытут; Мінскі тэатральны інстытут; БДАМ; Беларуская акадэмія мастацтваў; Беларускі дзяржаўны тэатральна-мастацкі інстытут; БГАИ; БГТХИ; Белорусский государственный театрально-художественный институт; Белорусский театрально-художественный институт; БТХИ; Минский театральный институт,,university,53.92277778,27.60111111,Belarus,BY
http://www.wikidata.org/entity/Q2032304,Belarusian State Academy of Music,БДАМ; Беларуская акадэмія музыкі; Беларуская дзяржаўная кансерваторыя; Беларуская кансерваторыя; académie d'état de musique du Biélorussie; académie nationale de musique du Bélarus; conservatoire de Minsk; БГАМ; Белорусская государственная консерватория; Белорусская консерватория; Минская консерватория; Білоруська державна консерваторія; Білоруська консерваторія,,university,53.90277778,27.55777778,Belarus,BY
http://www.wikidata.org/entity/Q2628140,Belarusian State Economic University,БГИНХ; БГЭУ; Белорусский государственный институт народного хозяйства; Белорусский государственный институт народного хозяйства им. В. В. Куйбышева; Белорусский государственный институт народного хозяйства имени В. В. Куйбышева; Białoruski Państwowy Instytut Gospodarki Narodowej; БДІНГ; БДЭУ; Беларускі дзяржаўны інстытут народнай гаспадаркі; Беларускі дзяржаўны інстытут народнай гаспадаркі ім. В. У. Куйбышава; Беларускі дзяржаўны інстытут народнай гаспадаркі імя В. У. Куйбышава; Беларускі дзяржаўны эканамічны універсітэт; Мінскі інстытут народнай гаспадаркі; БДІНГ; БДЭУ; Беларускі дзяржаўны інстытут народнай гаспадаркі; Беларускі дзяржаўны інстытут народнай гаспадаркі імя В. У. Куйбышава,,university,53.87805556,27.60722222,Belarus,BY
http://www.wikidata.org/entity/Q2510885,Belarusian State Medical University,Беларускі дзяржаўны медыцынскі універсітэт; Мінскі медыцынскі інстытут; Мінскі медыцынскі ўніверсітэт; Белорусский медицинский институт; பெலாருசியன் அரசு மருத்துவ பல்கலைக்கழகம்,,university,53.86138889,27.48527778,Belarus,BY
http://www.wikidata.org/entity/Q4082750,Belarusian State Technological University,БДТУ; Беларускі лесатэхнічны інстытут; Белорусский технологический институт,,university,53.89166667,27.56,Belarus,BY
http://www.wikidata.org/entity/Q2418908,Belarusian State University,БГУ; BGU; БДУ; Беларускі дзяржаўны універсітэт; Белдзяржуніверсітэт; БДУ; Belorusskij Gosudarstvennyj Universitet; Université d'État de Biélorussie; Белгосуниверситет; Белорусский университет; БДУ; ბსუ,,university,53.893889,27.546944,Belarus,BY
http://www.wikidata.org/entity/Q3646646,Belarusian State University of Culture and Arts,Беларускі дзяржаўны ўніверсітэт культуры; Беларускі ўніверсітэт культуры; БДУКМ; Беларускі дзяржаўны ўнівэрсытэт культуры; Беларускі ўнівэрсытэт культуры; Беларускі ўнівэрсытэт культуры і мастацтва; Менскі інстытут культуры; БГУКИ; Белорусский университет культуры,,university,53.88694444,27.54166667,Belarus,BY
http://www.wikidata.org/entity/Q816145,Belarusian State University of Informatics and Radioelectronics,БДУІіР; БДУІР; Беларускі дзяржаўны ўнівэрсытэт інфарматыкі й радыёэлектронікі; Менскі радыётэхнічны інстытут; Universidad Estatal Belarusa de Informatica y Radioelectronica; Universidad Estatal Belarusa de Informatica y Radioelectrónica; Universidad Estatal Belarusa de Informática y Radioelectronica; Université d'Etat de Bélarus diInformatique et de radioélectronique; 벨라루씨국가정보 및 무선전자종합대학; BSUIR; БГУИР; Белгосуниверситет информатики и радиоэлектроники; Минский радиотехнический институт; МРТИ; Belarus devlet radyoelektronik ve informatik üniversitesi; Belarus Devlet Radyoelektronik ve Informatik Üniversitesi; Belarus Devlet Informatik ve Radyoelektronik Üniversitesi,,university,53.917777777778,27.594722222222,Belarus,BY
http://www.wikidata.org/entity/Q3919998,Belarusian State University of Physical Training,Беларускі дзяржаўны універсітэт фізічнай культуры; Беларускі дзяржаўны ўніверсітэт фізічнай культуры і спорту; БГУФК; Белорусский государственный ордена Трудового Красного Знамени институт физической культуры,,university,53.93555556,27.48972222,Belarus,BY
http://www.wikidata.org/entity/Q1964941,Belarusian State University of Transport,Беларускі інстытут інжынераў чыгуначнага транспарту; БелДУТ; БелІІЧТ; БелГУТ; БелИИЖТ; БИИЖТ,,university,52.43222222,31.00333333,Belarus,BY
http://www.wikidata.org/entity/Q4081732,Belgorod Law Institute,,,university,50.57368001,36.56465101,Russia,RU
http://www.wikidata.org/entity/Q4081724,Belgorod State Institute of Arts and Culture,БГИИК; БГИКИ; Белгородский государственный институт культуры и искусств; Білгородський державний інститут культури і мистецтв,,university,50.57472222,36.57916667,Russia,RU
http://www.wikidata.org/entity/Q4081726,Belgorod State Technological University,БГТАСМ; БГТУ им. В. Г. Шухова; Белгородская государственная технологическая академия; Белгородская государственная технологическая академия строительных материалов; Белгородский государственный технологический университет; Белгородский государственный технологический университет им. В. Г. Шухова,,university,50.581245,36.596273,Russia,RU
http://www.wikidata.org/entity/Q2010483,Belgorod State University,БелГУ; Бєлгородський педагогічний інститут,,university,50.5941,36.5769,Russia,RU
http://www.wikidata.org/entity/Q2894666,Bellarmine University,Bellamine University,,university,38.2198,-85.703,United States,US
http://www.wikidata.org/entity/Q4883967,Bellevue University,,,university,41.1506,-95.9192,United States,US
http://www.wikidata.org/entity/Q3298359,Belmont University,Belmont University,,university,36.13553,-86.79661,United States,US
http://www.wikidata.org/entity/Q3918587,Belorussian-Russian University,Магілёўскі машынабудаўнічы інстытут; БРУ; Магілёўскі машынабудаўнічы інстытут,,university,53.907753,30.34395,Belarus,BY
http://www.wikidata.org/entity/Q816377,Bemidji State University,BSU,,university,47.4818,-94.8756,United States,US
http://www.wikidata.org/entity/Q737332,Ben-Gurion University of the Negev,"جامعة بن جوريون; جامعة بن گوريون; جامعه بن غوريون; Ben Gurionova univerzita; Ben Gurion University; Ben-Gurion-Universität; Universitato Ben Gurion de la Negev; Universitato Ben-Gurion de la Negevo; Universidad Ben Gurion; Universidad Ben Gurión; Universidad Ben Gurión del Negev; Universidad Ben Gurion del Neguev; Universidad Ben Gurion del Néguev; Universidad Ben Gurión del Neguev; Universidad Ben Gurión del Néguev; Universidad Ben-Gurion; Universidad Ben-Gurión; Universidad Ben-Gurion del Negev; Universidad Ben-Gurión del Negev; Universidad Ben-Gurion del Neguev; Universidad Ben-Gurion del Néguev; Universidad Ben-Gurión del Neguev; Ben Guriyyoni Negevi ülikool; Ben-Gurioni Negevi Ülikool; Ben-Gurioni ülikool; Ben-Guriyyoni Negevi ülikool; Negevi ülikool; دانشگاه بن گوریان; دانشگاه بنگوریون; دانشگاه داوید بن گوریون; Université Ben Gourion; Universite Ben-Gourion du Neguev; Université ben-gourion du néguev; אוניברסיטת באר שבע; אוניברסיטת בן גוריון; אוניברסיטת בן גוריון בנגב; אוניברסיטת בן-גוריון; אוניברסיטת הנגב; 벤-구리온 대학; 벤구리온 대학; Universita Ben-Gurion del Negev; Ben Gurion Universiteit; Ben-Gurion-universiteit; Университет Бен-Гуриона; Университет им. Бен Гуриона в Негеве в Беер-Шеве, Израиль; Университет им. Бен-Гуриона; Ben Gurionova univerzita; Ben Gurionova univerzita v Negeve; Неґевський університет Бен-Гуріона; Університет імені Бен-Гуріона; ベン＝グリオン大学; ベングリオン大学ネゲヴ校",,university,31.262191666667,34.801511111111,Israel,IL
http://www.wikidata.org/entity/Q4887341,Benedictine College,,,university,39.5739,-95.1146,United States,US
http://www.wikidata.org/entity/Q4887352,Benedictine University,Benedictine-universitetet,,university,41.7772,-88.0958,United States,US
http://www.wikidata.org/entity/Q495032,Benemérita Universidad Autónoma de Puebla,Benemerita Universidad Autonoma de Puebla; Universidad Autónoma de Puebla; Benemerita universidad autonoma de puebla; Benemerita Universidad Autónoma de Puebla; Benemérita Universidad Autonoma de Puebla; BUAP; Universidad Autonoma de Puebla; Universidad Autónoma de Puebla; Benemérita Universidad Autónoma de Puebla; Benemerita Universidad Autonoma de Puebla; Benemérita Universidad Autónoma de Puebla; Universiteit van Puebla,,university,19.000742,-98.200512,Mexico,MX
http://www.wikidata.org/entity/Q641889,Benemérita Universidad de Guanajuato,Colegio del Estado de Guanajuato; Universidad de Guanajuato,,university,21.017273,-101.253098,Mexico,MX
http://www.wikidata.org/entity/Q4887885,Beni-Suef University,,,university,29.08138889,31.10055556,Egypt,EG
http://www.wikidata.org/entity/Q2796927,Benito Juárez Autonomous University of Oaxaca,,,university,17.04805556,-96.71222222,Mexico,MX
http://www.wikidata.org/entity/Q181419,Benson Idahosa University,,,university,6.33333333,5.63333333,Nigeria,NG
http://www.wikidata.org/entity/Q693674,Bentley University,Bentley,,university,42.3876,-71.2206,United States,US
http://www.wikidata.org/entity/Q4890689,Benue State University,,,university,7.726538,8.556275,Nigeria,NG
http://www.wikidata.org/entity/Q843472,Beppu University,別府女子大学; 벳푸대학,,university,33.312222,131.490556,Japan,JP
http://www.wikidata.org/entity/Q4891776,Berhampur University,BU; Berhampur University,,university,19.298056,84.877778,India,IN
http://www.wikidata.org/entity/Q248970,Berklee College of Music,Berklee College of Music,0000 0001 2224 870X,university,42.346388888889,-71.086944444444,United States,US
http://www.wikidata.org/entity/Q4896190,Besat Institute of Higher Education of Kerman,بعثت کرمان; مؤسسه آموزش عالی بعثت; مؤسسهٔ آموزش عالی بعثت کرمان; مؤسسه اموزش عالی بعثت کرمان; موسسه آموزش عالی بعثت کرمان,,university,30.241853,57.064619,Iran,IR
http://www.wikidata.org/entity/Q4897735,Bethany College of Missions,,,university,44.7958,-93.3708,United States,US
http://www.wikidata.org/entity/Q4897794,Bethany University,,,university,37.075,-121.994,United States,US
http://www.wikidata.org/entity/Q3445045,Bethel University,貝塞爾學院,,university,45.057027777778,-93.161472222222,United States,US
http://www.wikidata.org/entity/Q1810947,Bethlehem University,جامعه بيت لحم; Katholische Universität Bethlehem; الجامعة بيت لحم,,university,31.71054,35.20147,Palestinian Territory,PS
http://www.wikidata.org/entity/Q3298457,Bethune-Cookman University,Bethune; BCC; B-CC; B-CU; Bethune-Cookman; Bethune-Cookman College; Cookman; Bethune-Cookman University,,university,29.2103,-81.0306,United States,US
http://www.wikidata.org/entity/Q853151,Beykent University,Beykent üniversitesi,,university,40.98611111,29.05361111,Turkey,TR
http://www.wikidata.org/entity/Q28159696,Beykoz University,,,university,41.09573,29.091554,Turkey,TR
http://www.wikidata.org/entity/Q14956982,Bhagwant University,,,university,26.5373916,74.6585627,India,IN
http://www.wikidata.org/entity/Q4901179,Bharath University,,,university,12.907748,80.142163,India,IN
http://www.wikidata.org/entity/Q3534400,Bharathiar University,BU; Bharathiar University; ഭാരതയാർ സർവകലാശാല,,university,11.039769444444,76.878811111111,India,IN
http://www.wikidata.org/entity/Q4094801,Bharathidasan University,BDU,,university,10.67472222,78.74416667,India,IN
http://www.wikidata.org/entity/Q4901570,Bhavnagar University,BU; Maharaja Krishnakumar Sinhji Bhavnagar University,,university,21.75805556,72.14138889,India,IN
http://www.wikidata.org/entity/Q4902926,Bialystok University of Technology,,,university,53.116666666667,23.146111111111,Poland,PL
http://www.wikidata.org/entity/Q24382,Bielefeld University,Uni Bielefeld,,university,52.03764,8.49019,Germany,DE
http://www.wikidata.org/entity/Q3107095,Bifröst University,Universite de Bifrost; Viðskiptaháskólinn á Bifröst; Viðskiptaháskólinn Bifröst; Università di Bifrost; Bifröst Univeristy,,university,64.7668,-21.5519,Iceland,IS
http://www.wikidata.org/entity/Q4907051,Bihar Agricultural University,,,university,25.2386,87.0509,India,IN
http://www.wikidata.org/entity/Q14956983,Bikaner Technical University,,,university,28.060165,73.294365,India,IN
http://www.wikidata.org/entity/Q861904,Bilkent University,Bilkent Üniversitesi; Bilkent üniversitesi; Bilkent Üniversitesi; Bilkent University; Bilkent Uniwéstéti,,university,39.868,32.7487,Turkey,TR
